OFFICIAL DRAW FOR KINDERSLEY, SK
Performance: 1. Thursday 26 @ 7:00PM
Performance: 2. Friday 27 @ 7:00PM
Performance: 3. Saturday 28 @ 7:00PM
Performance: 4. Friday 27 @ 9:00AM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
LADIES BARREL RACING|R11248| 51. PARADIS REBECCA (PERF # 4)|DALEMEAD, AB|
LADIES BARREL RACING|LOC6508| 52. YOUNG BECKY (PERF # 4)|KIN|
LADIES BARREL RACING|L7459| 53. DANCY NANCY (PERF # 4)|RAPID VIEW, SK|
LADIES BARREL RACING|LOC6503| 54. MEIERS SUNNIE (PERF # 4)|KIN|
LADIES BARREL RACING|C3557| 55. VAN TRYP NORA (PERF # 4)|CRA|
LADIES BARREL RACING|L5497C| 56. SWITZER BAILEE (PERF # 4)|ANEROID, SK|
LADIES BARREL RACING|L6536C| 57. KNITTIG LAURA  (PERF # 4)|VANSCOY, SK|
LADIES BARREL RACING|L6730C| 58. SCHUURMAN TAMMY (PERF # 4)|DIAMOND CITY, AB|
LADIES BARREL RACING|L7504| 59. FLECK LOREE (PERF # 4)|BODO, AB|
LADIES BARREL RACING|L3858C| 60. KMITA NICOLE (PERF # 4)|WEYBURN, SK|
LADIES BARREL RACING|J1598C| 61. MCCANNELL HALLIE (PERF # 4)|CARIEVALE, SK|
LADIES BARREL RACING|L5101| 62. LAYE TERI (PERF # 4)|CADOGAN AB|
LADIES BARREL RACING|L6390C| 63. ZUNTI TWILA (PERF # 4)|UNITY, SK|
LADIES BARREL RACING|L7325C| 64. OLAFSON BERTINA (PERF # 4)|HUDSON BAY, SK|TIMER DUTIES
LADIES BARREL RACING|L7450C| 65. ELLIS KATELYN (PERF # 4)|SONNINGDALE, SK|TIMER DUTIES
TEAM ROPING||PERFORMANCE: 1||
TEAM ROPING|| ||
TEAM ROPING|6168| 1. GILCHRIST ADAM(F) (PERF # 1)|MAPLE CREEK SK|
TEAM ROPING|5971C|    GILCHRIST TYLER(H) (PERF # 1)|MAPLE CREEK, SK|
TEAM ROPING|LOC6501| 2. RITCHIE TYLER(F) (PERF # 1)|KIN|
TEAM ROPING|6101C|    TRAUTMAN MICHAEL(H) (PERF # 1)|LETHBRIDGE AB|
TEAM ROPING|R11330| 3. POPESCUL JESSE(H) (PERF # 1)|CPRA|
TEAM ROPING|R28954|    SCHREINER KEVIN(F) (PERF # 1)|CPRA|
TEAM ROPING|7082C| 4. ROSS ROWDY(H) (PERF # 1)|LANGHAM, SK|
TEAM ROPING|7136C|    SCHNITZLER TIM   (F) (PERF # 1)|VANSCOY, SK|
TEAM ROPING|5311C| 5. WILLIAMSON SHAWN(F) (PERF # 1)|MANKOTA, SK |
TEAM ROPING|7049C|    MARCENKO GEORGE(H) (PERF # 1)|ROCKGLEN, SK|
TEAM ROPING|R325171| 6. SIMPSON LEVI(H) (PERF # 1)|CPRA|
TEAM ROPING|R325611|    BUEHLER JEREMY(F) (PERF # 1)|CPRA|
TEAM ROPING|5942C| 7. SIGFUSSON SCOTT(H) (PERF # 1)|DAVIDSON, SK|
TEAM ROPING|3813C|    GOMERSALL JIM-BOB(F) (PERF # 1)|MOOSE JAW SK|
TEAM ROPING|CP5489C| 8. SCHMIDT ROBERT(H) (PERF # 1)|YELLOW GRASS, SK |
TEAM ROPING|5348C|    MCLEOD BRETT(F) (PERF # 1)|GLENAVON SK|
TEAM ROPING|R28430| 9. SKOCDOPOLE DALE(H) (PERF # 1)|BIG VALLEY, AB|
TEAM ROPING|R29865C|    GALLAIS TODD(F) (PERF # 1)|CPRA|
TEAM ROPING|3812C| 10. SWITZER BEN(H) (PERF # 1)|HAZENMORE SK|
TEAM ROPING|7408C|    SWITZER CHANSE(F) (PERF # 1)|HAZENMORE, SK|
TEAM ROPING||PERFORMANCE: 2||
TEAM ROPING|| ||
TEAM ROPING|6675C| 1. MICHALSKY LUCAS(F) (PERF # 2)|LUNDBRECK, AB|
TEAM ROPING|7161C|    WEATHERBEE LUCAS(H) (PERF # 2)|LUNDBRECK, AB|
TEAM ROPING|6831C| 2. WUDRICH TAYLOR(H) (PERF # 2)|BOW ISLAND, AB|
TEAM ROPING|6822C|    DUBEAU JUSTIN(F) (PERF # 2)|REDCLIFF AB|
TEAM ROPING|7479| 3. HAIG ROB(H) (PERF # 2)|MEDICINE HAT, AB|
TEAM ROPING|2864|    DAVIES JC(F) (PERF # 2)|MEDICINE HAT AB|
TEAM ROPING|4095C| 4. DRAKE KENT (F) (PERF # 2)|MOOSE JAW, SK|
TEAM ROPING|3335C|    TRAYNOR VINCENT(H) (PERF # 2)|MECICINE HAT, AB|
TEAM ROPING|7283C| 5. HICKS TYRELL(H) (PERF # 2)|MORTLACH, SK|
TEAM ROPING|6328C|    GOODWIN REID(F) (PERF # 2)|PARRY, SK                     |
TEAM ROPING|6835C| 6. BROWN ORY(F) (PERF # 2)|LENORE, MB|
TEAM ROPING|3348|    BROWN ORVILLE(H) (PERF # 2)|LENORE MB|
TEAM ROPING|5589C| 7. BRICE SHOAT(H) (PERF # 2)|PARRY, SK    |
TEAM ROPING|5495C|    STEWART GRAHAM(F) (PERF # 2)|DAVIN, SK|
TEAM ROPING|7296C| 8. PATON TY(H) (PERF # 2)|CARNDUFF, SK|
TEAM ROPING|6670C|    RUTTEN TANNER(F) (PERF # 2)|REDVERS, SK|
TEAM ROPING|6272C| 9. KELLETT TRAVIS(H) (PERF # 2)|PICTURE BUTTE, AB|
TEAM ROPING|C393C|    SMITH MIKE(F) (PERF # 2)|CRA|
TEAM ROPING|3956C| 10. HARDEN JEREMY (F) (PERF # 2)|CASTOR, AB|
TEAM ROPING|5328C|    HARDEN JOSH(H) (PERF # 2)|BIG VALLEY, AB|
TEAM ROPING|7362C| 11. LYNCH CRAIG(H) (PERF # 2)|BOTHA, AB|
TEAM ROPING|7364C|    BROWN DREW(F) (PERF # 2)|NANTON, AB|
TEAM ROPING||PERFORMANCE: 3||
TEAM ROPING|| ||
TEAM ROPING|R10826C| 1. FLEWELLING TEL(H) (PERF # 3)|CPRA|
TEAM ROPING|R11458|    CAHOON TY(F) (PERF # 3)|CPRA|
TEAM ROPING|6825C| 2. PALICHUK LANE(H) (PERF # 3)|SEVEN PERSONS AB|
TEAM ROPING|3638|    MORASCH CLINTON(F) (PERF # 3)|BASSANO AB|
TEAM ROPING|5860C| 3. STORY GARETT (H) (PERF # 3)|NETHERHILL SK|
TEAM ROPING|LOC6504|    SONMOR JORDAN(F) (PERF # 3)|KIN|
TEAM ROPING|C2449C| 4. SMYTH BERNIE(F) (PERF # 3)|CRA|
TEAM ROPING|C2540C|    SMYTH CLINT(H) (PERF # 3)|CRA|
TEAM ROPING|C826C| 5. DOLGOPOL SHANE(F) (PERF # 3)|IRVINE, AB|
TEAM ROPING|J7485|    DOLGOPOL KOLE(H) (PERF # 3)|IRVINE, AB|
TEAM ROPING|7417| 6. WILEY BILLY(F) (PERF # 3)|MANOR, SK|
TEAM ROPING|7431|    NAYLEN GREG(H) (PERF # 3)|MARYFIELD, SK|
TEAM ROPING|5994C| 7. GROVES AARON(H) (PERF # 3)|CZAR, AB|
TEAM ROPING|J7307C|    GROVES LOGAN(F) (PERF # 3)|CZAR, AB|
TEAM ROPING||PERFORMANCE: 4||
TEAM ROPING|| ||
TEAM ROPING|5640C| 1. MCCANNELL KEVIN(H) (PERF # 4)|CARIEVALE, SK|
TEAM ROPING|3880C|    KMITA TYLER(F) (PERF # 4)|WEYBURN SK|
TEAM ROPING|7096C| 2. GEIS MARTIN(H) (PERF # 4)|MOSSBANK, SK|
TEAM ROPING|6365C|    BROWNLEE GARRETT(F) (PERF # 4)|MOOSE JAW, SK|
TEAM ROPING|R1056| 3. TAYPOTAT DARRELL(H) (PERF # 4)|INFR|
TEAM ROPING|3876|    TAYPOTAT SAM(F) (PERF # 4)|WHITEWOOD SK|
TEAM ROPING|6510C| 4. MCLEOD TUFTIN(H) (PERF # 4)|WALDECK, SK|
TEAM ROPING|6857C|    MCLEOD TYCE(F) (PERF # 4)|WALDECK, SK|
TEAM ROPING|6809C| 5. OLSON BRETT A(F) (PERF # 4)|SOUTHEY, SK|
TEAM ROPING|6738C|    BROWNLEE CLAY(H) (PERF # 4)|MOOSE JAW, SK|
TEAM ROPING|R326442| 6. ULLERY CLAY(H) (PERF # 4)|CPRA|
TEAM ROPING|R27309|    TITTEL RYON(F) (PERF # 4)|CPRA|
TEAM ROPING|7253C| 7. MCLEOD TEE(H) (PERF # 4)|WALDECK, SK|
TEAM ROPING|2244C|    MCLEOD SCOTT(F) (PERF # 4)|WALDECK SK|
TEAM ROPING|3955C| 8. DUNHAM BRUCE(H) (PERF # 4)|INDIAN HEAD, SK|
TEAM ROPING|3724C|    WILLIAMS KEVIN(F) (PERF # 4)|GLENAVON, SK|
TEAM ROPING|5643C| 9. SWITZER MATT(F) (PERF # 4)|YORKTON, SK      |
TEAM ROPING|5940C|    WILLIAMS TRISTAN(H) (PERF # 4)|GLENAVON, SK|
TEAM ROPING|3448C| 10. HAYES RYAN(F) (PERF # 4)|VAL MARIE SK|
TEAM ROPING|6648C|    HAYES WYATT(H) (PERF # 4)|VAL MARIE, SK|
TEAM ROPING|6742C| 11. STUBER AUSTIN(F) (PERF # 4)|REDCLIFF, AB|
TEAM ROPING|C2253C|    STURM MARK(H) (PERF # 4)|CRA|
TEAM ROPING|C2500C| 12. BRODERSON TREY(F) (PERF # 4)|CRA|
TEAM ROPING|C3003C|    BRODERSON MIKE(H) (PERF # 4)|CRA|
TEAM ROPING|5426C| 13. CROMARTY DUSTIN(H) (PERF # 4)|REGINA, SK|
TEAM ROPING|7263C|    HANNA RYAN(F) (PERF # 4)|PILOT BUTTE, SK|
TEAM ROPING|5270C| 14. CHAPPEL BRADY(F) (PERF # 4)|MOOSE JAW, SK   |
TEAM ROPING|5566C|    CHAPPEL KYLE(H) (PERF # 4)|GRAVELBOURG, SK |
TEAM ROPING|2007C| 15. SWITZER BLAINE(H) (PERF # 4)|SWIFT CURRENT SK|
TEAM ROPING|J6941C|    KORNFELD COLT(F) (PERF # 4)|VAL MARIE, SK|
TEAM ROPING|R321967| 16. CORNET STACY(F) (PERF # 4)|CPRA|
TEAM ROPING|R11556|    CORNET COLT(H) (PERF # 4)|CPRA|
TEAM ROPING|6545C| 17. LEHMANN ASHTON(F) (PERF # 4)|MAYFAIR, SK|
TEAM ROPING|7373C|    ELLIS ORRIN(H) (PERF # 4)|IRON RIVER, AB|
TEAM ROPING|5950C| 18. ROSS JEREMY(H) (PERF # 4)|ESTEVAN, SK|
TEAM ROPING|5592C|    BROWN LANCE(F) (PERF # 4)|VIRDEN, MB|
TEAM ROPING|6452C| 19. OSTRANDER AJ(F) (PERF # 4)|SWIFT CURRENT, SK|
TEAM ROPING|5503C|    TURNER KEVIN(H) (PERF # 4)|SHAMROCK, SK|
TEAM ROPING|7099C| 20. PANCOAST JARED(F) (PERF # 4)|REDCLIFF, AB|
TEAM ROPING|6555|    PEROZAK MACE(H) (PERF # 4)|CLARESHOLM, AB|
TEAM ROPING|6400C| 21. SPENCER BART(H) (PERF # 4)|CARNDUFF, SK |
TEAM ROPING|5421|    GAUBE BRETT(F) (PERF # 4)|WEYBURN, SK|
TEAM ROPING|C6234| 22. PANCOAST JORDAN(H) (PERF # 4)|CRA|
TEAM ROPING|C2511C|    CREASY KELLY(F) (PERF # 4)|MEDICINE HAT, AB|
TEAM ROPING|5642C| 23. SCHMIDT JASON(H) (PERF # 4)|MEDICINE HAT, AB|
TEAM ROPING|3746C|    SCHREINER CLINT(F) (PERF # 4)|MEDICINE HAT AB|
TEAM ROPING|R328140C| 24. WALKER DUSTIN(H) (PERF # 4)|CPRA|
TEAM ROPING|R11366|    GUZE JOSEPH(F) (PERF # 4)|CPRA|
TEAM ROPING|5335C| 25. KRAFT DALTON(H) (PERF # 4)|IRVINE, AB|
TEAM ROPING|6296C|    KRAFT JUSTIN(F) (PERF # 4)|REDCLIFF, AB|
TEAM ROPING|3822C| 26. WARKEN VAUGHN(F) (PERF # 4)|CORONACH, SK    |
TEAM ROPING|7153C|    MCCUAIG TYRIN(H) (PERF # 4)|BENGOUGH, SK|
TEAM ROPING|6505C| 27. ELLIS TY(H) (PERF # 4)|SONNINGDALE, SK|
TEAM ROPING|2246C|    ELLIS MARK(F) (PERF # 4)|SONNINGDALE, SK|
TEAM ROPING|L7450C| 28. ELLIS KATELYN(H) (PERF # 4)|SONNINGDALE, SK|
TEAM ROPING|6699C|    JONES TANNER(F) (PERF # 4)|MAPLE CREEK, SK|
JUNIOR STEER RIDING||PERFORMANCE: 1||
JUNIOR STEER RIDING|| ||
JUNIOR STEER RIDING|J7013C| 1. BLACKSTAR DENNY (PERF # 1)|COCHIN, SK|K001 
JUNIOR STEER RIDING|J7488| 2. BRIGGS ZACHARY (PERF # 1)|MAPLE CREEK, SK|K002 
JUNIOR STEER RIDING|J7423| 3. MITCHELL TYLER (PERF # 1)|BOW ISLAND, AB|K003 
JUNIOR STEER RIDING|J6927C| 4. LINK BLAKE (PERF # 1)|MAPLE CREEK, SK|K004 
JUNIOR STEER RIDING|J1670C| 5. COLLINESS JUD (PERF # 1)|KINCAID, SK|K005 
JUNIOR STEER RIDING|J7358C| 6. EDWARDS SARA (PERF # 1)|GLASLYN, SK|K006 
JUNIOR STEER RIDING|J7275C| 7. SCHELLER TATYM (PERF # 1)|MAPLE CREEK, SK|K007 
JUNIOR STEER RIDING|C3134C| 8. TATTRIE DICKSON (PERF # 1)|CRA|K008 
JUNIOR STEER RIDING||PERFORMANCE: 2||
JUNIOR STEER RIDING|| ||
JUNIOR STEER RIDING|J7470| 1. OUELLETTE HAYDEN (PERF # 2)|LASHBURN, SK|K009 
JUNIOR STEER RIDING|J7471| 2. OUELLETTE LANDEN (PERF # 2)|LASHBURN, SK|K010 
JUNIOR STEER RIDING|J7475| 3. MATTSON CAMERON (PERF # 2)|LASHBURN, SK|K011 
JUNIOR STEER RIDING|J7313C| 4. HOFMANN TRAYDEN (PERF # 2)|SCANDIA AB|K012 
JUNIOR STEER RIDING|J7314C| 5. SKENE TYLER (PERF # 2)|PRINCE ALBERT, SK|K013 
JUNIOR STEER RIDING|J7481| 6. SKENE TANNER (PERF # 2)|PRINCE ALBERT, SK|K014 
JUNIOR STEER RIDING|J7477| 7. FITZPATRICK CODY (PERF # 2)|GLEN EWEN, SK|K015 
JUNIOR STEER RIDING|J7495| 8. PATON KADEN (PERF # 2)|CARNDUFF, SK|K016 
JUNIOR STEER RIDING||PERFORMANCE: 3||
JUNIOR STEER RIDING|| ||
JUNIOR STEER RIDING|J7267C| 1. LONGMAN SUMMER (PERF # 3)|PUNNICHY, SK|K017 
JUNIOR STEER RIDING|J7523| 2. YEAST COLE (PERF # 3)|MEDICINE HAT, AB|K018 
JUNIOR STEER RIDING|J7367C| 3. KIEHN JARON (PERF # 3)|PORCUPINE PLAIN, SK|K019 
JUNIOR STEER RIDING|J7366C| 4. KIEHN VINNIE (PERF # 3)|PORCUPINE PLAIN, SK|K020 
JUNIOR STEER RIDING|J7271C| 5. TONITA STEFAN (PERF # 3)|SASKATOON, SK|K021 
JUNIOR STEER RIDING|J7485| 6. DOLGOPOL KOLE (PERF # 3)|IRVINE, AB|K022 
JUNIOR STEER RIDING|J7262C| 7. GOODING JONATHAN (PERF # 3)|PILOT BUTTE, SK|K023 
JUNIOR STEER RIDING|J7154C| 8. DAVIDSON-NORRISH WESTON (PERF # 3)|STRONGFIELD, SK|K024 
JUNIOR STEER RIDING||PERFORMANCE: 4||
JUNIOR STEER RIDING|| ||
JUNIOR STEER RIDING|J6941C| 1. KORNFELD COLT (PERF # 4)|VAL MARIE, SK|K025 
JUNIOR STEER RIDING|J7327C| 2. MURPHY TY (PERF # 4)|MAPLE CREEK, SK|K026 
JUNIOR STEER RIDING|J7326C| 3. MURPHY KANE (PERF # 4)|MAPLE CREEK, SK|K027 
JUNIOR STEER RIDING|J7119C| 4. BARROWS WILLIAM (PERF # 4)|FOREMOST AB|K028 
JUNIOR STEER RIDING|J7493| 5. HUGHSON QUADE (PERF # 4)|FOREMOST, AB|K029 
JUNIOR STEER RIDING|J7037C| 6. SMITH BLAKE (PERF # 4)|ABBEY, SK|K030 
JUNIOR STEER RIDING|J7285C| 7. OZIRNEY JADEN (PERF # 4)|GRENFELL, SK|K031 
JUNIOR STEER RIDING|J7517| 8. MCDONALD KADE (PERF # 4)|MELVILLE, SK|K032 
JUNIOR STEER RIDING|C2503| 9. GARDNER BEAU (PERF # 4)|ARROWWOOD, AB|K033 
JUNIOR STEER RIDING|J6940C| 10. KMITA KOBE (PERF # 4)|WEYBURN, SK|K034 
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 1||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J1193C| 1. GORDON CASSIDY (PERF # 1)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7128C| 2. KIELSTRA ALLY (PERF # 1)|BURDETT, AB|
JUNIOR GIRLS BARREL RACING|J7422| 3. MITCHELL TRISTA (PERF # 1)|BOW ISLAND, AB|
JUNIOR GIRLS BARREL RACING|J7329C| 4. MARCENKO JILL (PERF # 1)|ROCKGLEN, SK|
JUNIOR GIRLS BARREL RACING|J7079C| 5. COWIE KARLI (PERF # 1)|MANKOTA, SK|
JUNIOR GIRLS BARREL RACING|J1662C| 6. RESCH LOGAN (PERF # 1)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J1549C| 7. BOWDITCH AMY (PERF # 1)|SYLVANIA, SK|
JUNIOR GIRLS BARREL RACING|J7425| 8. LOCKIE LARAMIE (PERF # 1)|WASKADA, MB|
JUNIOR GIRLS BARREL RACING|J7424| 9. LOCKIE MELAYNA (PERF # 1)|WASKADA, MB|
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 2||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J7505| 1. KELLETT LARYETTE (PERF # 2)|PICTURE BUTTE, AB|
JUNIOR GIRLS BARREL RACING|J7440| 2. WEBER CASSIDY (PERF # 2)|WEYBURN, SK|
JUNIOR GIRLS BARREL RACING|J7439| 3. WEBER ASHLEY (PERF # 2)|WEYBURN, SK|
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 3||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J7318C| 1. SCHMUNK SIERRA (PERF # 3)|LEADER, SK|
JUNIOR GIRLS BARREL RACING|J7502| 2. BROST ERICA (PERF # 3)|IRVINE, AB|
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 4||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J6867C| 1. KING CASSIDY (PERF # 4)|WAINWRIGHT AB|
JUNIOR GIRLS BARREL RACING|J1673C| 2. WILSON JANAE (PERF # 4)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7435| 3. WILSON LILY (PERF # 4)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7147C| 4. ANDERSON HALLIE (PERF # 4)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7381C| 5. WINDJACK SYDNEY (PERF # 4)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7468| 6. MURPHY SYDNEY (PERF # 4)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|C7363C| 7. HUGHSON SYDNEY (PERF # 4)|FOREMOST, AB|
JUNIOR GIRLS BARREL RACING|J6840C| 8. WILSON RYLEE (PERF # 4)|GLEICHEN, AB|
JUNIOR GIRLS BARREL RACING|C6808C| 9. SCHUETT JORDYN (PERF # 4)|CRA|
JUNIOR GIRLS BARREL RACING|J1599C| 10. MCCANNELL HANNAH (PERF # 4)|CARIEVALE, SK |
JUNIOR GIRLS BARREL RACING|J7474| 11. GLASCOCK MADISON (PERF # 4)|MAPLE CREEK, SK|
NOVICE BAREBACK ||PERFORMANCE: 2||
NOVICE BAREBACK || ||
NOVICE BAREBACK |C5444C| 1. FERGUSON LANE (PERF # 2)|CRA|
NOVICE BAREBACK ||PERFORMANCE: 3||
NOVICE BAREBACK || ||
NOVICE BAREBACK |N7516| 1. MCQUEEN MATT (PERF # 3)|DELISLE, SK|
NOVICE SADDLE BRONC ||PERFORMANCE: 1||
NOVICE SADDLE BRONC || ||
NOVICE SADDLE BRONC |7482| 1. WANCHUK KOLBY (PERF # 1)|SHERWOOD PARK AB|
NOVICE SADDLE BRONC |BF7393C| 2. HORDERN EDWARD (PERF # 1)|SENLAC, SK|
NOVICE SADDLE BRONC |N7511| 3. MACZA LUCAS (PERF # 1)|HIGH RIVER, AB|
NOVICE SADDLE BRONC ||PERFORMANCE: 2||
NOVICE SADDLE BRONC || ||
NOVICE SADDLE BRONC |C2904C| 1. BRITTON ANDREW (PERF # 2)|CRA|
NOVICE SADDLE BRONC ||PERFORMANCE: 3||
NOVICE SADDLE BRONC || ||
NOVICE SADDLE BRONC |N7452C| 1. WOLFE SHANE (PERF # 3)|WYNYARD, SK|
NOVICE SADDLE BRONC |N7451C| 2. WOLFE CJ (PERF # 3)|WYNYARD, SK|
NOVICE SADDLE BRONC |7444C| 3. MOEN JB (PERF # 3)|ELROSE, SK|
NOVICE SADDLE BRONC |N7115C| 4. COTE WACEY (PERF # 3)|MOOSE JAW, SK|
